"CITY & COUNTY RATES & CODES FOR SALES AND USE TAX"
"OKLAHOMA TAX COMMISSION"
"Tax Type","COPO Number","City/County","Current Rate","Effective Date","Expiration Date","Previous Rate","Effective Date","Expiration Date","Previous Rate","Effective Date","Expiration Date"
"STU","5736","SHIDLER","002.0000000%","04/01/00","00/00/00","000.0000000%","00/00/00","03/31/00","000.0000000%","00/00/00","00/00/00"
"STU","5770","SKIATOOK - OSAGE COUNTY","003.0000000%","01/01/99","00/00/00","002.0000000%","07/01/89","12/31/98","000.0000000%","00/00/00","06/30/89"
"STU","5771","SPERRY-OSAGE CO.","003.0000000%","09/01/08","00/00/00","000.0000000%","00/00/00","08/31/08","000.0000000%","00/00/00","00/00/00"
"STU","5773","TALLANT","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5774","WEBB CITY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5776","WYNONA","004.0000000%","04/01/02","00/00/00","003.0000000%","10/01/82","03/31/02","002.0000000%","02/01/81","09/30/82"
"STU","5781","TULSA - OSAGE COUNTY","003.1670000%","10/01/11","00/00/00","003.0000000%","05/01/83","09/30/11","000.0000000%","00/00/00","04/30/83"
"STU","5788","OSAGE COUNTY","001.2500000%","01/01/07","00/00/00","001.0000000%","04/01/02","12/31/06","000.0000000%","00/00/00","03/31/02"
"STU","5803","AFTON","003.0000000%","12/01/95","00/00/00","000.0000000%","00/00/00","11/30/95","000.0000000%","00/00/00","00/00/00"
"STU","5804","CARDIN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5805","COMMERCE","003.0000000%","10/01/11","00/00/00","000.0000000%","00/00/00","09/30/11","000.0000000%","00/00/00","00/00/00"
"STU","5806","DOUTHAT","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5807","FAIRLAND","003.0000000%","08/01/96","00/00/00","000.0000000%","00/00/00","07/31/96","000.0000000%","00/00/00","00/00/00"
"STU","5808","HOCKERVILLE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5811","MIAMI","003.6500000%","10/01/10","00/00/00","003.0000000%","01/01/95","09/30/10","000.0000000%","00/00/00","12/31/94"
"STU","5813","NORTH MIAMI","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5815","PEORIA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5822","PICHER","005.0000000%","01/01/09","00/00/00","000.0000000%","00/00/00","12/31/08","000.0000000%","00/00/00","00/00/00"
"STU","5823","QUAPAW","003.0000000%","09/01/89","00/00/00","000.0000000%","00/00/00","08/31/89","000.0000000%","00/00/00","00/00/00"
"STU","5824","WYANDOTTE","003.0000000%","10/01/05","00/00/00","000.0000000%","00/00/00","09/30/05","000.0000000%","00/00/00","00/00/00"
"STU","5888","OTTAWA COUNTY","001.3500000%","07/01/06","00/00/00","001.1000000%","04/01/04","06/30/06","001.0000000%","04/01/01","03/31/04"
"STU","5903","BLACKBURN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5905","CLEVELAND","003.5000000%","07/01/95","00/00/00","003.0000000%","04/01/92","06/30/95","000.0000000%","00/00/00","03/31/92"
"STU","5906","HALLETT","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5907","JENNINGS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5908","KEYSTONE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5909","MARAMEC","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5912","LONE CHIMNEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5913","PAWNEE","003.5000000%","01/01/11","00/00/00","003.0000000%","03/01/93","12/31/10","000.0000000%","00/00/00","02/28/93"
"STU","5919","MANNFORD - PAWNEE COUNTY","003.5000000%","01/01/06","00/00/00","000.0000000%","00/00/00","12/31/05","000.0000000%","00/00/00","00/00/00"
"STU","5963","RALSTON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5964","SKEDEE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5965","TERLTON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","5988","PAWNEE COUNTY","002.0000000%","01/01/10","00/00/00","001.0000000%","04/01/02","12/31/09","000.0000000%","00/00/00","03/31/02"
"STU","6002","CUSHING","004.0000000%","07/01/04","00/00/00","003.0000000%","07/01/94","06/30/04","000.0000000%","00/00/00","06/30/94"
"STU","6003","GLENCOE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6005","PERKINS","003.5000000%","07/01/13","00/00/00","003.0000000%","10/01/02","06/30/13","000.0000000%","00/00/00","09/30/02"
"STU","6014","DRUMRIGHT-PAYNE COUNTY","004.5000000%","07/01/06","00/00/00","004.0000000%","10/01/05","06/30/06","000.0000000%","00/00/00","09/30/05"
"STU","6019","ORLANDO - PAYNE COUNTY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6063","RIPLEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6071","STILLWATER","003.5000000%","10/01/01","00/00/00","003.0000000%","10/01/97","09/30/01","000.0000000%","00/00/00","09/30/97"
"STU","6073","YALE","003.0000000%","01/01/90","00/00/00","002.0000000%","12/01/89","12/31/89","000.0000000%","00/00/00","11/30/89"
"STU","6088","PAYNE COUNTY","000.8130000%","04/01/13","00/00/00","000.7500000%","04/01/06","03/31/13","000.5000000%","04/01/01","03/31/06"
"STU","6103","ADAMSON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6104","ALDERSON","002.0000000%","10/01/89","00/00/00","000.0000000%","00/00/00","09/30/89","000.0000000%","00/00/00","00/00/00"
"STU","6105","ASHLAND","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6106","BACHE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6108","BLANCO","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6109","BLOCKER","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6113","CANADIAN","004.5000000%","05/01/97","00/00/00","004.0000000%","02/01/92","04/30/97","003.0000000%","09/01/91","01/31/92"
"STU","6114","CROWDER","004.0000000%","08/01/90","00/00/00","002.0000000%","11/01/89","07/31/90","000.0000000%","00/00/00","10/31/89"
"STU","6115","DOW","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6116","FEATHERSTON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6117","HAILEYVILLE","003.0000000%","01/01/95","00/00/00","000.0000000%","00/00/00","12/31/94","000.0000000%","00/00/00","00/00/00"
"STU","6119","HARTSHORNE","003.2500000%","10/01/02","00/00/00","003.0000000%","04/01/85","09/30/02","000.0000000%","00/00/00","03/31/85"
"STU","6123","HAYWOOD","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6124","INDIANOLA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6125","KIOWA","003.0000000%","05/01/91","00/00/00","000.0000000%","00/00/00","04/30/91","000.0000000%","00/00/00","00/00/00"
"STU","6126","KREBS","004.0000000%","10/01/98","00/00/00","003.0000000%","08/01/86","09/30/98","000.0000000%","00/00/00","07/31/86"
"STU","6131","MCALESTER","003.5000000%","11/01/08","00/00/00","003.7500000%","04/01/03","10/31/08","003.2500000%","10/01/98","03/31/03"
"STU","6133","PITTSBURG","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6134","QUINTON","003.0000000%","07/01/90","00/00/00","000.0000000%","00/00/00","06/30/90","000.0000000%","00/00/00","00/00/00"
"STU","6135","SAVANNA","005.0000000%","10/01/09","00/00/00","003.0000000%","09/01/97","09/30/09","000.0000000%","00/00/00","08/31/97"
"STU","6136","SCIPIO","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6188","PITTSBURG COUNTY","001.0000000%","01/01/09","00/00/00","000.7500000%","04/01/06","12/31/08","000.0000000%","00/00/00","03/31/06"
"STU","6201","ADA","004.0000000%","05/01/98","00/00/00","003.0000000%","04/01/98","04/30/98","004.0000000%","01/01/95","03/31/98"
"STU","6210","ALLEN - PONTOTOC COUNTY","003.0000000%","07/01/97","00/00/00","000.0000000%","00/00/00","06/30/97","000.0000000%","00/00/00","00/00/00"
"STU","6212","BYNG","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6214","FITTSTOWN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6215","FITZHUGH","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6216","FRANCIS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6223","ROFF","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6224","STONEWALL","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6226","VANOSS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6227","HARDEN CITY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6288","PONTOTOC COUNTY","000.8750000%","04/01/13","00/00/00","000.6880000%","11/01/11","03/31/13","000.6875000%","04/01/10","10/31/11"
"STU","6303","ASHER","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6305","DALE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6306","EARLSBORO","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6308","MCLOUD","004.0000000%","07/01/09","00/00/00","003.0000000%","07/01/01","06/30/09","004.0000000%","07/01/96","06/30/01"
"STU","6309","MACOMB","003.0000000%","04/01/11","00/00/00","000.0000000%","00/00/00","03/31/11","000.0000000%","00/00/00","00/00/00"
"STU","6321","OKLAHOMA CITY - POTTAWATOMIE C","003.8750000%","04/01/03","00/00/00","003.3750000%","03/01/03","03/31/03","003.8750000%","01/01/02","02/28/03"
"STU","6340","MAUD - POTTAWATOMIE COUNTY","004.0000000%","01/01/99","00/00/00","003.0000000%","11/01/98","12/31/98","004.0000000%","12/01/96","10/31/98"
"STU","6343","PEARSON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6344","PINK","003.0000000%","07/01/07","00/00/00","000.0000000%","00/00/00","06/30/07","000.0000000%","00/00/00","00/00/00"
"STU","6345","SAINT LOUIS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6351","SHAWNEE","003.0000000%","06/01/89","00/00/00","000.0000000%","00/00/00","05/31/89","000.0000000%","00/00/00","00/00/00"
"STU","6353","TECUMSEH","003.0000000%","08/01/94","00/00/00","000.0000000%","00/00/00","07/31/94","000.0000000%","00/00/00","00/00/00"
"STU","6354","TRIBBEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6355","TROUSDALE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6356","WANETTE","003.5000000%","04/01/07","00/00/00","002.0000000%","12/01/89","03/31/07","000.0000000%","00/00/00","11/30/89"
"STU","6388","POTTAWATOMIE COUNTY","001.0000000%","07/01/00","00/00/00","000.0000000%","00/00/00","06/30/00","000.0000000%","00/00/00","00/00/00"
"STU","6404","ALBION","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6405","ANTLERS","003.0000000%","08/01/90","00/00/00","000.0000000%","00/00/00","07/31/90","000.0000000%","00/00/00","00/00/00"
"STU","6407","CLAYTON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6408","CLOUDY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6413","DARWIN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6417","FINLEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6419","JUMBO","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6423","KIAMICHI","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6426","MOYERS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6427","NASHOBA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6428","RATTAN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6429","SARDIS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6433","SNOW","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6434","STANLEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6435","TUSKAHOMA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6436","OLETA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6437","SOBOL","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6488","PUSHMATAHA COUNTY","002.0000000%","04/01/09","00/00/00","000.0000000%","07/01/95","03/31/09","000.0000000%","00/00/00","06/30/95"
"STU","6503","BERLIN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6505","CHEYENNE","003.0000000%","02/01/90","00/00/00","000.0000000%","00/00/00","01/31/90","000.0000000%","00/00/00","00/00/00"
"STU","6506","CRAWFORD","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6507","DURHAM","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6508","GRIMES","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6509","HAMMON - ROGER MILLS COUNTY","003.0000000%","07/01/92","00/00/00","000.0000000%","00/00/00","06/30/92","000.0000000%","00/00/00","00/00/00"
"STU","6514","REYDON","002.0000000%","02/01/93","00/00/00","000.0000000%","00/00/00","01/31/93","000.0000000%","00/00/00","00/00/00"
"STU","6515","STRONG CITY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6516","SWEETWATER-ROGER MILLS COUNTY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6588","ROGER MILLS COUNTY","001.5000000%","01/01/02","00/00/00","000.0000000%","00/00/00","12/31/01","000.0000000%","00/00/00","00/00/00"
"STU","6604","CATOOSA - ROGERS COUNTY","003.2500000%","11/01/95","00/00/00","003.0000000%","07/01/91","10/31/95","000.0000000%","00/00/00","06/30/91"
"STU","6605","CHELSEA","003.0000000%","04/01/01","00/00/00","002.0000000%","04/01/00","03/31/01","001.0000000%","03/01/00","03/31/00"
"STU","6606","CLAREMORE","003.0000000%","04/01/95","00/00/00","002.0000000%","10/01/93","03/31/95","000.0000000%","00/00/00","09/30/93"
"STU","6607","FOYIL","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6608","INOLA","003.0000000%","06/01/94","00/00/00","000.0000000%","00/00/00","05/31/94","000.0000000%","00/00/00","00/00/00"
"STU","6609","OOLOGAH","003.0000000%","03/01/91","00/00/00","000.0000000%","00/00/00","02/28/91","000.0000000%","00/00/00","00/00/00"
"STU","6610","COLLINSVILLE - ROGERS COUNTY","003.7500000%","07/01/09","00/00/00","003.0000000%","10/01/99","06/30/09","002.0000000%","02/01/92","09/30/99"
"STU","6613","TALALA","003.0000000%","07/01/09","00/00/00","000.0000000%","00/00/00","06/30/09","000.0000000%","00/00/00","00/00/00"
"STU","6614","OWASSO - ROGERS COUNTY","003.0000000%","10/01/86","00/00/00","000.0000000%","00/00/00","09/30/86","000.0000000%","00/00/00","00/00/00"
"STU","6615","VERDIGRIS","003.0000000%","07/01/07","00/00/00","002.0000000%","10/01/05","06/30/07","000.0000000%","00/00/00","09/30/05"
"STU","6688","ROGERS COUNTY","001.8330000%","10/01/12","00/00/00","001.5000000%","04/01/99","09/30/12","000.0000000%","00/00/00","03/31/99"
"STU","6704","BOWLEGS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6705","CROMWELL","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6708","KONAWA","004.0000000%","04/01/01","00/00/00","000.0000000%","00/00/00","03/31/01","000.0000000%","00/00/00","00/00/00"
"STU","6713","LIMA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6740","MAUD - SEMINOLE COUNTY","004.0000000%","01/01/99","00/00/00","003.0000000%","11/01/98","12/31/98","004.0000000%","12/01/96","10/31/98"
"STU","6743","NEW LIMA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6744","SASAKWA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STU","6751","SEMINOLE","004.0000000%","10/01/00","00/00/00","003.5000000%","05/01/95","09/30/00","003.0000000%","08/01/93","04/30/95"
"STU","6762","WEWOKA","004.0000000%","10/01/97","00/00/00","000.0000000%","00/00/00","09/30/97","000.0000000%","00/00/00","00/00/00"
